1.112	5.97535	1.40956	-0.334625	1.52353	-6.2474	-1.18306	1.16442	-0.816862	4.45087	19.7298	3.99501	-0.495375	
1.12	5.97265	1.42176	-0.338963	1.52735	-6.23806	-1.18958	1.17165	-0.813056	4.48283	19.7258	3.99472	-0.499186	
1.128	5.96993	1.434	-0.343298	1.53116	-6.22865	-1.19607	1.17889	-0.809242	4.51479	19.7218	3.99442	-0.503001	
1.136	5.96716	1.44626	-0.347628	1.53498	-6.21919	-1.20253	1.18614	-0.80542	4.54674	19.7178	3.99412	-0.506821	
1.144	5.96436	1.45856	-0.351954	1.5388	-6.20968	-1.20896	1.19339	-0.80159	4.57869	19.7137	3.99382	-0.510646	
1.152	5.96153	1.47088	-0.356275	1.54263	-6.2001	-1.21535	1.20065	-0.797752	4.61064	19.7096	3.9935	-0.514476	
1.16	5.95866	1.48324	-0.360593	1.54645	-6.19046	-1.22172	1.20792	-0.793906	4.64259	19.7055	3.99319	-0.51831	
1.168	5.95576	1.49563	-0.364907	1.55028	-6.18077	-1.22806	1.21519	-0.790052	4.67453	19.7013	3.99287	-0.52215	
1.176	5.95282	1.50805	-0.369216	1.55412	-6.17102	-1.23436	1.22247	-0.78619	4.70647	19.6971	3.99254	-0.525994	
1.184	5.94985	1.52049	-0.373521	1.55795	-6.16121	-1.24063	1.22975	-0.782319	4.73841	19.6929	3.99221	-0.529842	
1.192	5.94685	1.53297	-0.377821	1.56179	-6.15135	-1.24688	1.23704	-0.77844	4.77035	19.6886	3.99188	-0.533696	
1.2	5.94381	1.54548	-0.382117	1.56563	-6.14142	-1.25309	1.24434	-0.774553	4.80228	19.6843	3.99154	-0.537555	
1.208	5.94073	1.55802	-0.386409	1.56947	-6.13144	-1.25927	1.25164	-0.770656	4.83421	19.68	3.99119	-0.541418	
1.216	5.93763	1.57059	-0.390697	1.57331	-6.12139	-1.26542	1.25895	-0.766752	4.86614	19.6757	3.99084	-0.545287	
1.224	5.93448	1.5832	-0.39498	1.57716	-6.11129	-1.27154	1.26627	-0.762838	4.89807	19.6713	3.99048	-0.54916	
1.232	5.93131	1.59583	-0.399258	1.58101	-6.10113	-1.27763	1.27359	-0.758916	4.92999	19.6669	3.99012	-0.553038	
